iteration,total_sp,total_count,prod_sp,prod_count,mut_prod_sp,mut_prod_count,herb_sp,herb_count,mut_sp,mut_count,prim_pred_sp,prim_pred_count,sec_pred_sp,sec_pred_count,shannon_index,shannon_eq,shannon_index_prods,shannon_eq_prods,shannon_index_herbs,shannon_eq_herbs,shannon_index_interm,shannon_eq_interm,shannon_index_top,shannon_eq_top
37,60,60050,11,21171,5,8529,8,5642,8,3398,23,16931,5,4379,5.403696320012142,0.9148123251223789,3.98077004494274,0.995192511235685,3.8732695752569435,0.9683173938142359,3.48862442038684,0.7712118136716576,2.2505723630586614,0.9692687590172071
38,60,59933,11,20970,5,8482,8,5594,8,3299,23,17131,5,4457,5.385693181835425,0.9117645053117154,3.9795758563551136,0.9948939640887784,3.859699117159956,0.964924779289989,3.438502308089728,0.7601315824768579,2.2474074744199015,0.9679057156715803
39,60,59874,11,20763,5,8423,8,5534,8,3227,23,17368,5,4559,5.3670410546403415,0.9086068156790429,3.977802873291666,0.9944507183229165,3.8509951753135834,0.9627487938283958,3.3845922545494447,0.7482139710759356,2.2443762483322662,0.9666002376534153
40,60,59788,11,20552,5,8369,8,5484,8,3161,23,17567,5,4655,5.35012129681842,0.9057424054537206,3.976022943702401,0.9940057359256003,3.8416415537225714,0.9604103884306429,3.337443953621234,0.7377911446868597,2.2421218839943755,0.9656293357797292
41,60,59632,11,20330,5,8311,8,5437,8,3101,23,17725,5,4728,5.331492810317611,0.9025887180441962,3.9739710634490817,0.9934927658622704,3.832116762819056,0.958029190704764,3.285690160011473,0.7263502063041185,2.2407725154721514,0.9650481943890051
42,60,59505,11,20130,5,8280,8,5384,8,3022,23,17898,5,4791,5.309955024778715,0.8989425043230704,3.97190486498937,0.9929762162473424,3.822844694759108,0.955711173689777,3.228895209445376,0.7137948459226718,2.239624085310937,0.9645535924399856
43,60,59423,11,19918,5,8222,8,5351,8,2943,23,18119,5,4870,5.2880374259336245,0.8952319905611624,3.969368133381394,0.9923420333453485,3.811190876525262,0.9527977191313155,3.1731418647374854,0.7014697478584712,2.2376246744496266,0.963692493052062
44,60,59334,11,19724,5,8178,8,5279,8,2879,23,18311,5,4963,5.266549066707382,0.8915941444087014,3.9667902261211307,0.9916975565302827,3.8009797991737915,0.9502449497934479,3.1214431481679563,0.6900409850667281,2.234813122966342,0.9624816237363947
45,60,59226,11,19508,5,8137,8,5225,8,2816,23,18490,5,5050,5.245132448506765,0.8879684435676296,3.9643159267300576,0.9910789816825144,3.788825010561969,0.9472062526404923,3.0702762876367973,0.6787297968862175,2.232988779882401,0.9616959219362581
46,60,59169,11,19329,5,8104,8,5156,8,2756,23,18684,5,5140,5.225043740906089,0.8845675497681725,3.9618465185437794,0.9904616296359449,3.776585557518059,0.9441463893795148,3.026297735020002,0.6690076900500531,2.2321487360298073,0.9613341347411923
47,60,59075,11,19156,5,8077,8,5084,8,2705,23,18831,5,5222,5.203844250265191,0.8809786072784203,3.959476617246942,0.9898691543117355,3.762618634038042,0.9406546585095105,2.979306822917229,0.6586196567790922,2.2308265473062083,0.9607646990525892
48,60,58990,11,18953,5,8041,8,5069,8,2646,23,18966,5,5315,5.181664292296866,0.8772236777415816,3.956468135381506,0.9891170338453765,3.7447832604181226,0.9361958151045306,2.9280952471534487,0.6472985836377797,2.2295877760681315,0.960231189319534
49,60,58827,11,18736,5,8003,8,5046,8,2592,23,19056,5,5394,5.1580835076998675,0.873231596930989,3.952737292329477,0.9881843230823693,3.7305383300248707,0.9326345825062177,2.872687135392585,0.6350498044016133,2.2268531595601435,0.959053454094223
50,60,58689,11,18540,5,7964,8,5003,8,2526,23,19182,5,5474,5.132317546938836,0.8688695793273131,3.9491669240463287,0.9872917310115822,3.7121720640596916,0.9280430160149229,2.8170483521257794,0.6227500318313921,2.223767855129881,0.9577246858015891
51,60,58609,11,18346,5,7932,8,4997,8,2488,23,19261,5,5585,5.108500081176404,0.8648374298610374,3.9454462376909345,0.9863615594227336,3.692143214875328,0.923035803718832,2.761400827453489,0.6104483268447325,2.221087001418412,0.9565701049524351
52,60,58549,11,18167,5,7896,8,4970,8,2449,23,19379,5,5688,5.082304216011591,0.8604026321039421,3.941790909430221,0.9854477273575553,3.678275677494213,0.9195689193735532,2.7008498035684685,0.5970626311312156,2.217252445713262,0.9549186516996006
53,60,58491,11,17986,5,7875,8,4935,8,2399,23,19533,5,5763,5.0578304472709625,0.856259374607549,3.937934218263912,0.984483554565978,3.6582773961001362,0.9145693490250341,2.6525067968170926,0.5863756974225603,2.214778663442667,0.9538532516658776
54,60,58398,11,17797,5,7841,8,4924,8,2362,23,19640,5,5834,5.035986601921038,0.8525613468556612,3.933673144286396,0.983418286071599,3.6453090500243466,0.9113272625060866,2.6059768719649288,0.5760895721734388,2.2124627104867134,0.9528558250181477
55,60,58367,11,17612,5,7813,8,4935,8,2328,23,19773,5,5906,5.012723753754925,0.8486230907140278,3.9292083468039025,0.9823020867009756,3.6274493041379725,0.9068623260344931,2.5568122248215555,0.5652210027538154,2.211370753560986,0.952385544767811
56,60,58329,11,17439,5,7781,8,4918,8,2302,23,19902,5,5987,4.986850318039982,0.8442428782661827,3.924176133602364,0.981044033400591,3.612087769998804,0.903021942499701,2.502006093628514,0.5531053001890132,2.2097192237243,0.9516742695821917
57,60,58229,11,17269,5,7746,8,4882,8,2264,23,19996,5,6072,4.961537310907879,0.8399575429070139,3.9191916677138967,0.9797979169284742,3.5936993246262956,0.8984248311565739,2.451604698310559,0.5419633293687688,2.207885959331605,0.9508847255835071
58,60,58104,11,17108,5,7726,8,4863,8,2226,23,20035,5,6146,4.9358755139879475,0.835613159596612,3.9137806052818473,0.9784451513204618,3.576777828947785,0.8941944572369462,2.397053258685473,0.5299039301265318,2.205393694405871,0.949811365503485
59,60,58064,11,16920,5,7715,8,4845,8,2198,23,20166,5,6220,4.910824051705207,0.8313721021608496,3.907345386476342,0.9768363466190855,3.5575900632202,0.88939751580505,2.350864697586684,0.5196932683631966,2.202892330416259,0.9487340866699502
60,60,58001,11,16740,5,7699,8,4860,8,2165,23,20237,5,6300,4.884725060566139,0.8269537045764299,3.9009552321483807,0.9752388080370952,3.5374355985591572,0.8843588996397893,2.297123050846223,0.5078128857659159,2.200038385962311,0.9475049596955912
61,60,57992,11,16621,5,7680,8,4860,8,2134,23,20329,5,6368,4.862102798303409,0.8231238956614741,3.896309034737678,0.9740772586844195,3.5217906210747953,0.8804476552686988,2.2518503068495956,0.4978046788625026,2.1975721640082804,0.9464428157129843
62,60,57959,11,16478,5,7664,8,4840,8,2095,23,20443,5,6439,4.836752813069642,0.8188323001386769,3.8902273785825656,0.9725568446456414,3.4994224843122463,0.8748556210780616,2.207047049013249,0.4879002587900959,2.1953558134868563,0.9454882854989332
63,60,57938,11,16339,5,7655,8,4847,8,2075,23,20523,5,6499,4.814475284602425,0.8150608525205714,3.88453508069898,0.971133770174745,3.4904321958697047,0.8726080489674262,2.1607862821722277,0.47767363488388886,2.193282457528081,0.9445953396909469
64,60,57977,11,16212,5,7641,8,4852,8,2050,23,20655,5,6567,4.790388532522266,0.8109831145482335,3.8780574672281762,0.9695143668070441,3.4749139185442948,0.8687284796360737,2.1160467005907924,0.4677832913855469,2.191801942279165,0.9439577164793684
65,60,57910,11,16063,5,7633,8,4840,8,2021,23,20711,5,6642,4.766951180756308,0.8070153160277425,3.871193322977033,0.9677983307442583,3.4645652471659423,0.8661413117914856,2.0704003875682786,0.4576925015464924,2.188619611784302,0.9425871613351889
66,60,57868,11,15949,5,7607,8,4826,8,2001,23,20791,5,6694,4.744820179946777,0.8032686746347252,3.864449983450771,0.9661124958626928,3.4526325490716743,0.8631581372679186,2.029876989685918,0.44873420755692955,2.186746894433623,0.9417806258723542
67,60,57827,11,15815,5,7598,8,4794,8,1989,23,20875,5,6756,4.721457936267348,0.799313591448184,3.856889766182671,0.9642224415456677,3.4460155119394282,0.8615038779848571,1.9864583404442133,0.4391358756089019,2.1847890209322687,0.9409374156516478
68,60,57854,11,15722,5,7581,8,4789,8,1957,23,20992,5,6813,4.700872438418311,0.795828594136004,3.850628171842773,0.9626570429606932,3.4337373750383064,0.8584343437595766,1.952535800219734,0.431636798431666,2.182271604310154,0.9398532233255987
69,60,57876,11,15588,5,7568,8,4806,8,1934,23,21108,5,6872,4.681781217383496,0.7925965686353103,3.843325803900528,0.960831450975132,3.4189475314557822,0.8547368828639456,1.9229579266311785,0.4250981738088838,2.179974099291754,0.9388637417721178
70,60,57902,11,15481,5,7558,8,4825,8,1924,23,21186,5,6928,4.6646899894647085,0.7897031295844001,3.836087433383919,0.9590218583459797,3.4099706176269406,0.8524926544067352,1.8926933522001106,0.4184077438501333,2.1784565801855296,0.9382101818666385
71,60,57836,11,15365,5,7559,8,4804,8,1905,23,21225,5,6978,4.6447901731133925,0.7863342139037693,3.8286560068874285,0.9571640017218571,3.399956617029022,0.8499891542572555,1.8576094272433916,0.41065192547126883,2.176488072166532,0.9373623916084767
72,60,57852,11,15253,5,7549,8,4809,8,1882,23,21323,5,7036,4.6236528244540676,0.7827557916666892,3.8207045189798188,0.9551761297449547,3.389358915344806,0.8473397288362015,1.8218544458333328,0.4027477601790961,2.1747002681948864,0.9365924263474585
73,60,57892,11,15159,5,7550,8,4828,8,1865,23,21397,5,7093,4.607653487511174,0.7800472029965709,3.814587615983536,0.953646903995884,3.3793545498184803,0.8448386374546201,1.7940912020817645,0.39661028621029293,2.1730165648838153,0.9358672948006297
74,60,57875,11,15069,5,7542,8,4798,8,1852,23,21470,5,7144,4.590528483390868,0.7771480458438995,3.807869242573649,0.9519673106434122,3.3717983365917914,0.8429495841479479,1.7679098552845474,0.39082251386373307,2.1702143312732733,0.9346604384743238
75,60,57911,11,14972,5,7542,8,4784,8,1843,23,21575,5,7195,4.575765994216641,0.7746488478419589,3.7990903966908256,0.9497725991727064,3.3692875800553934,0.8423218950138484,1.7488184705167635,0.3866020820550738,2.168447349832067,0.9338994409890454
76,60,57911,11,14898,5,7546,8,4768,8,1826,23,21646,5,7227,4.559808671131395,0.7719473718577736,3.7922610751811305,0.9480652687952826,3.362050341898117,0.8405125854745292,1.7244305303910958,0.38121076866916725,2.1670784074982894,0.9333098696165333
77,60,57916,11,14813,5,7536,8,4763,8,1809,23,21703,5,7292,4.544821948599671,0.7694102125369515,3.7840492562246206,0.9460123140561552,3.356904357207488,0.839226089301872,1.7014139884721968,0.3761226230568186,2.165768226776322,0.9327456054927422
78,60,57965,11,14739,5,7526,8,4774,8,1795,23,21780,5,7351,4.5320963994458445,0.7672558558669149,3.778219635205437,0.9445549088013593,3.3509472354922956,0.8377368088730739,1.6819781419650794,0.3718260429069451,2.1639418208254053,0.9319590152641566
79,60,57994,11,14665,5,7522,8,4784,8,1785,23,21848,5,7390,4.5187460071259,0.764995717118134,3.7708578062678755,0.9427144515669689,3.340930718704784,0.835232679676196,1.6633533262184956,0.3677087530527307,2.1619277582828946,0.9310916057406036
80,60,58076,11,14628,5,7521,8,4791,8,1771,23,21933,5,7432,4.508197779314921,0.7632099674685939,3.7661109288090246,0.9415277322022562,3.3350708547012418,0.8337677136753104,1.6487177113029559,0.3644733348009827,2.1602492730093577,0.9303687214802198
81,60,58131,11,14573,5,7509,8,4792,8,1753,23,22029,5,7475,4.495731557353351,0.7610995132863482,3.7593508155523674,0.9398377038880918,3.327079343112453,0.8317698357781133,1.6346521342152311,0.36136393180742116,2.157230665388779,0.9290686779400149
82,60,58185,11,14507,5,7489,8,4794,8,1733,23,22139,5,7523,4.484989848550841,0.7592810085030539,3.752994469797972,0.938248617449493,3.3166291766243696,0.8291572941560924,1.6270131965293364,0.3596752321145461,2.1540903333980843,0.9277162105670548
83,60,58242,11,14431,5,7486,8,4815,8,1737,23,22195,5,7578,4.475005340308195,0.7575906930856551,3.747109165046404,0.936777291261601,3.3125919708112708,0.8281479927028177,1.6113844364315004,0.35622026449176175,2.1504790265030085,0.9261609053433367
84,60,58282,11,14378,5,7474,8,4830,8,1725,23,22254,5,7621,4.466000962916264,0.7560663077519186,3.742315268859546,0.9355788172148864,3.3030953886374954,0.8257738471593739,1.600631808111339,0.35384323762120823,2.14792777964327,0.9250621431269891
85,60,58294,11,14331,5,7462,8,4819,8,1721,23,22308,5,7653,4.455159310769851,0.7542308831793908,3.7371690814159404,0.9342922703539851,3.3028023099213293,0.8257005774803323,1.5842334198132768,0.350218132348558,2.1451626473452587,0.923871265466264
86,60,58295,11,14286,5,7456,8,4805,8,1709,23,22351,5,7688,4.442945940821228,0.7521632352771759,3.730705803011612,0.932676450752903,3.2999291497665206,0.8249822874416302,1.5668621446660975,0.3463779561078149,2.1407298627446147,0.9219621690517779
87,60,58294,11,14238,5,7447,8,4781,8,1691,23,22418,5,7719,4.43222745244332,0.7503486615679766,3.7267423378705766,0.9316855844676442,3.286812846065625,0.8217032115164062,1.55714269341361,0.34422932824620833,2.136912737489904,0.920318222685344
88,60,58331,11,14189,5,7436,8,4789,8,1688,23,22468,5,7761,4.424310079124802,0.7490082992927036,3.7206729682769017,0.9301682420692254,3.2836634413662473,0.8209158603415618,1.5485958602266119,0.34233992488000625,2.1322816108584113,0.9183237050076907
89,60,58361,11,14136,5,7422,8,4780,8,1673,23,22547,5,7803,4.417249873895458,0.7478130502669992,3.7151623446014903,0.9287905861503726,3.276431205287117,0.8191078013217793,1.5473457979346215,0.34206358019762234,2.1287149189533636,0.9167876144143166
90,60,58364,11,14107,5,7412,8,4757,8,1663,23,22596,5,7829,4.410798458715235,0.7467208656267387,3.710662725563754,0.9276656813909385,3.2816733916280296,0.8204183479070074,1.5412396334242087,0.3407137225921049,2.125929765367906,0.915588114054426
91,60,58378,11,14067,5,7409,8,4734,8,1655,23,22659,5,7854,4.404574372914988,0.7456671664427933,3.70589314125875,0.9264732853146875,3.281064396203349,0.8202660990508372,1.5387294818516286,0.3401588166138152,2.1227351828246217,0.9142122822402029
92,60,58369,11,14026,5,7397,8,4737,8,1631,23,22691,5,7887,4.394256156069615,0.7439203562254103,3.701342758936634,0.9253356897341585,3.2728963177946953,0.8182240794486738,1.5247711618130457,0.3370731243708046,2.1195553567045513,0.9128428056715391
93,60,58355,11,13978,5,7395,8,4720,8,1610,23,22746,5,7906,4.384228406319715,0.7422227202886019,3.696552143131799,0.9241380357829497,3.2733939073628266,0.8183484768407067,1.513301308936417,0.3345375444477153,2.1148815198074344,0.9108298936836924
94,60,58320,11,13933,5,7391,8,4685,8,1591,23,22797,5,7923,4.373399272465875,0.7403894149854885,3.6920647222902234,0.9230161805725559,3.2650585112644883,0.8162646278161221,1.5034521840664972,0.3323602503229533,2.1096443589418614,0.9085743712680306
95,60,58309,11,13878,5,7384,8,4678,8,1565,23,22864,5,7940,4.365055476821812,0.738976862051079,3.685305965967581,0.9213264914918953,3.260479347706128,0.815119836926532,1.5003685602394,0.33167856985586736,2.1052393325296146,0.9066772296545819
96,60,58309,11,13834,5,7379,8,4675,8,1553,23,22915,5,7953,4.356934471638933,0.73760202616214,3.680985671116176,0.920246417779044,3.2575562904883393,0.8143890726220848,1.4920583288826037,0.3298414708092479,2.100957688555116,0.9048332259647492
97,60,58311,11,13798,5,7376,8,4648,8,1534,23,22973,5,7982,4.3494246091444895,0.7363306529459123,3.6762679818859008,0.9190669954714752,3.2524121274274354,0.8131030318568588,1.4890535826972722,0.32917722740669914,2.0961686054777404,0.9027706801486575
98,60,58303,11,13775,5,7373,8,4600,8,1512,23,23042,5,8001,4.341066397813496,0.7349156595249731,3.672683775731226,0.9181709439328065,3.2471973993464305,0.8117993498366076,1.4855288938796232,0.3283980430268037,2.0918739770553985,0.9009210843615191
99,60,58277,11,13752,5,7363,8,4558,8,1489,23,23087,5,8028,4.332387763221601,0.7334464204301528,3.6694275426398373,0.9173568856599593,3.234705972653301,0.8086764931633252,1.4809799232838237,0.3273924260727331,2.0871934388141806,0.8989052862618605
100,60,58269,11,13727,5,7354,8,4524,8,1469,23,23143,5,8052,4.325077448247445,0.7322088293734315,3.664773671417527,0.9161934178543818,3.2243218595475778,0.8060804648868944,1.4805803527553933,0.32730409512196645,2.0820729468078887,0.8967000103889483
101,60,58254,11,13685,5,7348,8,4515,8,1451,23,23191,5,8064,4.318712993437083,0.731131366585295,3.6616792870976806,0.9154198217744202,3.217677592779423,0.8044193981948558,1.4777566487074674,0.32667987375054364,2.0774269765480624,0.894699099908535
102,60,58284,11,13666,5,7353,8,4514,8,1438,23,23235,5,8078,4.314347956186349,0.7303923928088077,3.658924838672903,0.9147312096682257,3.215324858080373,0.8038312145200932,1.4760116835054211,0.32629412349024056,2.0722389357820625,0.8924647323682897
103,60,58247,11,13634,5,7340,8,4474,8,1423,23,23285,5,8091,4.306517054794735,0.7290666696952908,3.6544308257076747,0.9136077064269187,3.214369388427728,0.803592347106932,1.4727534339690214,0.3255738394379713,2.0654562600371547,0.8895435929239449
104,60,58219,11,13606,5,7333,8,4436,8,1409,23,23339,5,8096,4.299309587819947,0.7278464901679864,3.650513803128361,0.9126284507820902,3.2102177696498115,0.8025544424124529,1.470406027039576,0.3250549105601868,2.061040596732776,0.8876418702504041
105,60,58186,11,13571,5,7338,8,4396,8,1398,23,23378,5,8105,4.2940257991639665,0.7269519774678682,3.6469292883464517,0.9117323220866129,3.2134256990237584,0.8033564247559396,1.469614663551498,0.3248799680047923,2.056058052398185,0.8854960052059344
106,60,58147,11,13537,5,7329,8,4374,8,1377,23,23414,5,8116,4.288590040424306,0.7260317371736427,3.6444470863414287,0.9111117715853572,3.204986139524093,0.8012465348810233,1.4697618980813263,0.3249125163662956,2.051264802732148,0.8834316649377791
107,60,58153,11,13512,5,7327,8,4361,8,1366,23,23451,5,8136,4.284112009575016,0.7252736342806216,3.6427688934835647,0.9106922233708912,3.202860931595335,0.8007152328988337,1.4680801505627474,0.3245407413060851,2.044706934017701,0.880607344611544
108,60,58108,11,13476,5,7328,8,4321,8,1352,23,23479,5,8152,4.276584642831283,0.7239992977033827,3.6384513024917604,0.9096128256229401,3.205583424934321,0.8013958562335802,1.4625477307706578,0.3233177184215015,2.0387528280706957,0.8780430507558834
109,60,58072,11,13451,5,7325,8,4316,8,1333,23,23493,5,8154,4.269253222041511,0.7227581335627733,3.6360716124907437,0.9090179031226859,3.194909727418267,0.7987274318545667,1.455838437115303,0.3218345302347295,2.031404069040823,0.8748781125107871
110,60,58034,11,13418,5,7323,8,4298,8,1315,23,23530,5,8150,4.264348937189551,0.7219278685066359,3.632110179482907,0.9080275448707268,3.1866042844106452,0.7966510711026613,1.4589150574081182,0.3225146624674042,2.024319799567375,0.8718270837174981
111,60,57980,11,13399,5,7318,8,4267,8,1295,23,23557,5,8144,4.258099842947809,0.7208699355484078,3.628332458108268,0.907083114527067,3.179936137485813,0.7949840343714533,1.4581253738557591,0.3223400912865449,2.01860638180886,0.8693664486224255
112,60,57924,11,13372,5,7307,8,4258,8,1283,23,23576,5,8128,4.250143242924762,0.7195229324349656,3.6228759910467514,0.9057189977616878,3.1721429304930298,0.7930357326232574,1.4525652649264815,0.3211109473103399,2.011861761434141,0.8664616987339298
113,60,57877,11,13345,5,7301,8,4238,8,1281,23,23574,5,8138,4.244524041052286,0.718571636354308,3.620711815475908,0.905177953868977,3.1695337460145794,0.7923834365036448,1.4467097706908476,0.3198165040612995,2.0047520675583765,0.86339972024656
114,60,57830,11,13336,5,7300,8,4191,8,1278,23,23594,5,8131,4.239257625693437,0.7176800648458117,3.618188266405784,0.904547066601446,3.1692469554611944,0.7923117388652986,1.4443662751829434,0.31929843986085976,2.000236418766834,0.8614549361675501
115,60,57749,11,13319,5,7297,8,4159,8,1270,23,23597,5,8107,4.232653600919949,0.7165620443464313,3.616633228599914,0.9041583071499785,3.166480846724014,0.7916202116810035,1.4387020798585413,0.31804628605387636,1.9914611234243567,0.8576756221733746
116,60,57701,11,13294,5,7293,8,4133,8,1258,23,23620,5,8103,4.228731170929854,0.7158980012383684,3.6152973096916097,0.9038243274229024,3.1573861860082717,0.7893465465020679,1.4411214074656364,0.31858111405680795,1.9846159895500761,0.8547275834768479
117,60,57607,11,13273,5,7301,8,4102,8,1247,23,23607,5,8077,4.222396447499474,0.7148255717887542,3.612764010276775,0.9031910025691937,3.1485614855111663,0.7871403713777916,1.4367011605047129,0.317603953358256,1.9777745403796176,0.8517811316958807
118,59,57499,11,13243,5,7300,8,4086,8,1236,22,23595,5,8039,4.220513367751206,0.7174518889445543,3.609807603263254,0.9024519008158135,3.1473329162119414,0.7868332290529854,1.441655404327581,0.32328232107035176,1.969985390369387,0.8484265273791572
119,59,57395,11,13211,5,7287,8,4074,8,1225,22,23577,5,8021,4.215480088444711,0.7165962736600197,3.6063152345518166,0.9015788086379541,3.1372822560576967,0.7843205640144242,1.4411581450757325,0.3231708137540896,1.9606411344642543,0.8444021754081776
120,60,57270,11,13187,5,7290,8,4039,8,1221,23,23526,5,8007,4.211436391217315,0.7129701021292506,3.603319434222263,0.9008298585555657,3.134466388367762,0.7836165970919405,1.4393526363907274,0.3181901011576609,1.9518643236170072,0.8406222087216241
121,60,57160,11,13159,5,7272,8,4026,8,1221,23,23494,5,7988,4.207913248278687,0.7123736558464554,3.5995857144132204,0.8998964286033051,3.1337175980554157,0.7834293995138539,1.4381762808197722,0.31793005043162187,1.9444658457197765,0.8374358577258627
122,60,57041,11,13141,5,7276,8,3991,8,1224,23,23453,5,7956,4.206586758139176,0.7121490892799954,3.596481295893057,0.8991203239732642,3.129111092487171,0.7822777731217927,1.4426559357036923,0.31892034412659864,1.9384815811661522,0.8348585752653072
123,60,56882,11,13109,5,7274,8,3958,8,1215,23,23407,5,7919,4.203984286996561,0.7117085070310961,3.5939383818190547,0.8984845954547637,3.1299150368066266,0.7824787592016567,1.444200084163277,0.31926170088805894,1.9316717928965303,0.8319257590921378
124,60,56781,11,13101,5,7276,8,3926,8,1222,23,23365,5,7891,4.206488374851541,0.7121324335986275,3.590460065622173,0.8976150164055432,3.1344385014145177,0.7836096253536294,1.4554847151205152,0.3217563347776486,1.92469614359995,0.8289215104627595
125,60,56607,11,13072,5,7274,8,3908,8,1218,23,23298,5,7837,4.2053742442865225,0.7119438181931134,3.58849923890853,0.8971248097271325,3.1378816057149272,0.7844704014287318,1.4571225734778142,0.3221184074922946,1.9160866668888725,0.8252136106660197
126,60,56412,11,13053,5,7269,8,3886,8,1210,23,23197,5,7797,4.203056021853644,0.7115513574905905,3.5858634838982955,0.8964658709745739,3.129573333450879,0.7823933333627198,1.4568405330287788,0.3220560582967325,1.9082202339964989,0.8218257224236168
127,60,56236,11,13032,5,7269,8,3871,8,1206,23,23091,5,7767,4.2031296524479185,0.711563822694251,3.5827988400338104,0.8956997100084526,3.125618421314663,0.7814046053286657,1.4606769154246961,0.3229041471331815,1.8983110910520418,0.8175580868468408
128,59,56031,11,13021,5,7265,8,3855,8,1187,22,22975,5,7728,4.202931156274539,0.7144630603977372,3.580382098816202,0.8950955247040505,3.1224930317582213,0.7806232579395553,1.4643560520486956,0.32837280112755046,1.8877182254145493,0.8129959879339517
129,60,55854,11,13018,5,7259,8,3851,8,1180,23,22869,5,7677,4.204630263939937,0.7118178669274613,3.5798512745450353,0.8949628186362588,3.110972469187493,0.7777431172968733,1.4705504380137002,0.3250868347331123,1.878577661874881,0.8090593614898363
130,59,55607,11,12996,5,7254,8,3805,7,1170,23,22773,5,7609,4.206557895931516,0.7150795757338786,3.5783959838209385,0.8945989959552346,3.104517881312635,0.7946262648875352,1.4843754117423582,0.3281430488101951,1.8664730924711423,0.8038462072020736
131,60,55373,11,12969,5,7251,8,3783,8,1170,23,22632,5,7568,4.207057439033693,0.7122287726407921,3.5769335906222106,0.8942333976555527,3.1076298569293526,0.7769074642323381,1.486567712575177,0.3286276892006917,1.8518200743055373,0.7975354957731239
132,60,55126,11,12951,5,7243,8,3764,8,1175,23,22462,5,7531,4.210073337566302,0.7127393455867091,3.574100015017388,0.893525003754347,3.1055747529795497,0.7763936882448874,1.4937466388656289,0.3302146965988858,1.8390067202949514,0.7920170845704688
133,59,54877,11,12936,5,7243,8,3751,8,1174,22,22291,5,7482,4.21372188008883,0.7162973929798343,3.5709884173913977,0.8927471043478494,3.1053712195540837,0.7763428048885209,1.501923176265905,0.3367969967268742,1.8268619953779444,0.786786636244464
134,59,54627,11,12906,5,7234,8,3737,8,1183,22,22130,5,7437,4.216677424172894,0.7167998106956915,3.568998549006527,0.8922496372516318,3.106947907276322,0.7767369768190805,1.5073652468954757,0.33801734745651124,1.8149342993914046,0.7816496571912352
135,59,54383,11,12872,5,7237,8,3738,8,1184,22,21957,5,7395,4.2194323321680995,0.7172681219585183,3.566070522834812,0.891517630708703,3.101692116656435,0.7754230291641088,1.5134658223654132,0.33938536382981793,1.8010876974212349,0.7756862503137103
136,60,54159,11,12858,5,7235,8,3746,8,1196,23,21779,5,7345,4.2272708284024105,0.715650774291499,3.563623668715658,0.8909059171789145,3.1063652013887446,0.7765913003471862,1.5252341250226196,0.3371754692074778,1.792209291756891,0.7718625291210114
137,60,53866,11,12833,5,7235,8,3723,8,1191,23,21582,5,7302,4.230278314731707,0.7161599231034869,3.5602364932966237,0.8900591233241559,3.0963289742665925,0.7740822435666481,1.535008555509363,0.33933625103863096,1.778397473221543,0.7659141026534734
138,60,53610,11,12806,5,7232,8,3718,8,1182,23,21420,5,7252,4.2340291244018475,0.7167949119541234,3.558762682688016,0.889690670672004,3.0907961506996338,0.7726990376749084,1.5459134225222675,0.34174693251460875,1.7616103202019675,0.7586842693711512
139,60,53303,11,12772,5,7231,8,3710,8,1178,23,21208,5,7204,4.23775013134237,0.7174248553871859,3.55633010303544,0.88908252575886,3.086086225342823,0.7715215563357057,1.553994832149538,0.34353344714749656,1.7454384402874794,0.7517194197920033
140,60,52985,11,12757,5,7219,8,3691,8,1172,23,20988,5,7158,4.241869451913689,0.7181222308514245,3.5542273685232617,0.8885568421308154,3.0745280032597444,0.7686320008149361,1.5650694237423164,0.3459816487418064,1.728963459820752,0.7446240319102667
141,60,52688,11,12730,5,7213,8,3673,8,1179,23,20773,5,7120,4.246675125429793,0.7189358016190425,3.551934739226349,0.8879836848065873,3.0713036167020236,0.7678259041755059,1.5761384762513273,0.34842862584006185,1.7093032761442513,0.7361568516733806
142,60,52416,11,12692,5,7207,8,3669,8,1182,23,20582,5,7084,4.253399572747063,0.7200742089093805,3.5489875359398626,0.8872468839849657,3.072997928770899,0.7682494821927247,1.5919339240398032,0.3519204422320814,1.6910395617066865,0.7282910980017749
143,60,52107,11,12662,5,7212,8,3647,8,1182,23,20356,5,7048,4.260529332576165,0.7212812330981139,3.5458351692507577,0.8864587923126894,3.0733042532032933,0.7683260633008233,1.6097944097546626,0.3558687656746164,1.6699999026092498,0.7192298100386534
144,60,51761,11,12624,5,7208,8,3617,8,1192,23,20117,5,7003,4.265450402584012,0.7221143397772025,3.5429756783806323,0.8857439195951581,3.078942216313434,0.7697355540783585,1.619868614772565,0.3580958170813984,1.649937294507778,0.7105893150355361
145,60,51424,11,12592,5,7201,8,3595,8,1197,23,19877,5,6962,4.272288199847987,0.7232719365116094,3.5404176106304237,0.8851044026576059,3.072967048469668,0.768241762117417,1.6373326471065928,0.36195649866455737,1.6286498982036424,0.7014213324649267
146,60,51121,11,12532,5,7204,8,3607,8,1207,23,19655,5,6916,4.278765563148629,0.7243685140079756,3.537978998650622,0.8844947496626555,3.0631097218541474,0.7657774304635369,1.6500128601692756,0.36475964653472287,1.6137326548941207,0.6949968254604385
147,60,50770,11,12492,5,7214,8,3595,8,1206,23,19410,5,6853,4.283048269257681,0.7250935496320037,3.536080138238431,0.8840200345596078,3.0601324404058077,0.7650331101014519,1.658935084975348,0.36673203574763624,1.5921532741576927,0.6857030920395185
